FECHA,CONCEPTO,PRECIO_PROMEDIO
2014-09-01,comida_fuera,2611.5102040816328
2014-09-01,gas_licuado,10259.015183246072
2014-09-01,mantencion_hogar,13434.339366515836
2014-09-01,parafina,615.6089285714286
2014-09-01,taxi,2237.6508771929825
2014-10-01,alojamiento,47044.379310344826
2014-10-01,comida_fuera,2922.326530612245
2014-10-01,gas_licuado,10210.117801047121
2014-10-01,mantencion_hogar,13307.298642533937
2014-10-01,parafina,558.1214285714285
2014-10-01,taxi,2163.7719298245615
2014-11-01,alojamiento,46156.89655172414
2014-11-01,comida_fuera,2798.3469387755104
2014-11-01,gas_licuado,9637.60052356021
2014-11-01,mantencion_hogar,13197.0407239819
2014-11-01,parafina,501.12142857142857
2014-11-01,taxi,2232.754385964912
2014-12-01,alojamiento,45439.41379310345
2014-12-01,comida_fuera,2824.265306122449
2014-12-01,gas_licuado,9018.424083769634
2014-12-01,mantencion_hogar,13238.809954751132
2014-12-01,parafina,515.1857142857143
2014-12-01,taxi,2231.9666666666667
2015-01-01,alojamiento,47405.275862068964
2015-01-01,comida_fuera,3019.5714285714284
2015-01-01,gas_licuado,8498.501570680628
2015-01-01,mantencion_hogar,13066.013574660634
2015-01-01,parafina,518.7339285714286
2015-01-01,taxi,2162.9298245614036
2015-02-01,alojamiento,48152.637931034486
2015-02-01,comida_fuera,3250.183673469388
2015-02-01,gas_licuado,8620.505759162304
2015-02-01,mantencion_hogar,13167.733031674208
2015-02-01,parafina,439.97142857142853
2015-02-01,taxi,2178.619298245614
2015-03-01,alojamiento,46750.51724137931
2015-03-01,comida_fuera,3241.3061224489797
2015-03-01,gas_licuado,9005.661780104712
2015-03-01,mantencion_hogar,13421.846153846154
2015-03-01,parafina,462.0017857142857
2015-03-01,taxi,2182.240350877193
2015-04-01,alojamiento,39240.75862068965
2015-04-01,comida_fuera,2336.816326530612
2015-04-01,gas_licuado,8441.061780104712
2015-04-01,mantencion_hogar,12654.619909502262
2015-04-01,parafina,460.2625
2015-04-01,taxi,2252.145614035088
2015-05-01,alojamiento,45867.68965517241
2015-05-01,comida_fuera,3193.1428571428573
2015-05-01,gas_licuado,8950.376439790576
2015-05-01,mantencion_hogar,13745.488687782805
2015-05-01,parafina,497.66249999999997
2015-05-01,taxi,2251.0947368421052
2015-06-01,alojamiento,55458.03448275862
2015-06-01,comida_fuera,3272.214285714286
2015-06-01,gas_licuado,8729.982722513088
2015-06-01,mantencion_hogar,12615.588235294117
2015-06-01,parafina,526.9482142857142
2015-06-01,taxi,2258.661403508772
2015-07-01,alojamiento,40407.55172413793
2015-07-01,comida_fuera,3286.5
2015-07-01,gas_licuado,8696.886387434555
2015-07-01,mantencion_hogar,12636.194570135747
2015-07-01,parafina,517.9232142857143
2015-07-01,taxi,2279.1403508771928
2015-08-01,alojamiento,40016.24137931035
2015-08-01,comida_fuera,3286.091836734694
2015-08-01,gas_licuado,8937.337696335078
2015-08-01,mantencion_hogar,12248.868778280543
2015-08-01,parafina,504.9839285714285
2015-08-01,taxi,2296.2105263157896
2015-09-01,alojamiento,48251.94827586207
2015-09-01,comida_fuera,3441.1938775510203
2015-09-01,gas_licuado,8987.152879581152
2015-09-01,mantencion_hogar,12163.144796380091
2015-09-01,parafina,490.5982142857143
2015-09-01,taxi,2335.3964912280703
2015-10-01,alojamiento,52906.379310344826
2015-10-01,comida_fuera,3344.4591836734694
2015-10-01,gas_licuado,9215.149738219896
2015-10-01,mantencion_hogar,12402.330316742082
